App ID,Name,Price,Genres,User Reviews,Positive Reviews,Negative Reviews,Owners,Average Playtime,Median Playtime,Developer,Publisher
3111900,Tampopo,0.0,,0,0,0,0 .. 20000,0,0,,
3112650,Laser Circle,99.0,"Casual, Indie",1,1,0,0 .. 20000,0,0,GreenBranchGames,GreenBranchGames
3111970,Devil Can Beat,0.0,,0,0,0,0 .. 20000,0,0,,
3112050,J-Room,359.0,"Casual, Indie, RPG, Strategy",1,0,1,0 .. 20000,0,0,P6Game,P6Game
3112100,Dadish Collection,1499.0,"Action, Adventure, Indie",7,7,0,0 .. 20000,0,0,Thomas K. Young,Thomas K. Young
3112200,interwave,0.0,,0,0,0,0 .. 20000,0,0,,
3112060,Virtual Board Game Room,1999.0,Simulation,1,0,1,0 .. 20000,0,0,Skull Crew Studios,Skull Crew Studios
3112270,Wartales - The Pits,1169.0,"Adventure, Indie, RPG, Strategy",0,0,0,0 .. 20000,0,0,Shiro Games,Shiro Games
3112010,,0.0,,0,0,0,0 .. 20000,0,0,,
3112330,Yamauba,0.0,,0,0,0,0 .. 20000,0,0,,
3112340,ALL IN VAIN,0.0,,0,0,0,0 .. 20000,0,0,,
3112600,Funko Fusion - Bob Ross Pack,449.0,"Action, Adventure",0,0,0,0 .. 20000,0,0,10:10 Games Ltd,
3112210,Party Spirits,999.0,"Action, Casual, Indie",11,11,0,0 .. 20000,0,0,Oliver Sebert,Oliver Sebert
3112380,Capybarabara,599.0,"Casual, Indie",0,0,0,0 .. 20000,0,0,Studio LEF,Studio LEF
3112170,Dice Legends,0.0,,0,0,0,0 .. 20000,0,0,,
3111430,Silent Observer,0.0,,0,0,0,0 .. 20000,0,0,,
3112030,Gnomer,0.0,,0,0,0,0 .. 20000,0,0,,
3112290,Sofia's Dark Fantasies,0.0,,0,0,0,0 .. 20000,0,0,,
3111580,Record Shop Simulator,1299.0,"Casual, Indie, Simulation, Strategy, Early Access",33,25,8,0 .. 20000,0,0,"Omar Chapa Hernandez, Omar Chapa Moyers",Omar Chapa Hernandez
3112220,Antioma,0.0,,0,0,0,0 .. 20000,0,0,,
3111650,We Have To Let You Go,0.0,,0,0,0,0 .. 20000,0,0,,
3111550,Action Coin Pusher,0.0,,0,0,0,0 .. 20000,0,0,,
3111510,Aesthetic Clicker,0.0,,0,0,0,0 .. 20000,0,0,,
3111540,NEKO-NIN exHeart SPIN! - 18+ Adult Only Content,0.0,,0,0,0,0 .. 20000,0,0,,
3111570,Only One Sword,0.0,,0,0,0,0 .. 20000,0,0,,
3111600,Craftory,0.0,,0,0,0,0 .. 20000,0,0,,
3111680,Can't revert,499.0,Indie,135,107,28,0 .. 20000,0,0,Metaphor,Metaphor
3111710,Animal Farmland,399.0,"Casual, Indie, Simulation, Strategy",14,14,0,0 .. 20000,0,0,MatrixPlay,MatrixPlay
3111740,Gateway Express - After work,0.0,,0,0,0,0 .. 20000,0,0,,
3111780,Entity Onboard,0.0,,0,0,0,0 .. 20000,0,0,,
3111830,Girl is coming,0.0,,0,0,0,0 .. 20000,0,0,,
3111630,Doomba,0.0,,0,0,0,0 .. 20000,0,0,,
3111620,ASTRA : Era Of Anguish,499.0,"Adventure, RPG",8,7,1,0 .. 20000,0,0,NewOrderFantasySimulations,NewOrderFantasySimulations
3111770,,0.0,,0,0,0,0 .. 20000,0,0,,
3111880,PAYDAY 3: Houston Breakout Tailor Pack,299.0,"Action, Adventure, RPG",0,0,0,0 .. 20000,0,0,Starbreeze Studios,Deep Silver
3110900,Spectre Divide - Founder's Pack,6999.0,Action,0,0,0,0 .. 20000,0,0,Mountaintop Studios,Mountaintop Studios
3111860,Crime Chronicles: The Hidden Truth,0.0,,0,0,0,0 .. 20000,0,0,,
3111720,,0.0,,0,0,0,0 .. 20000,0,0,,
3110920,KRING - ARTBOOK,299.0,"Action, Adventure, Casual, Indie, Simulation",0,0,0,0 .. 20000,0,0,IV Productions,
3110930,A Handful of Lewd Games,0.0,,0,0,0,0 .. 20000,0,0,,
3111800,Face The Abyss,0.0,,0,0,0,0 .. 20000,0,0,,
3110960,VR Gorodki,599.0,"Simulation, Sports",0,0,0,0 .. 20000,0,0,El Vagabundo,El Vagabundo
3111850,Patchworld,0.0,,0,0,0,0 .. 20000,0,0,,
3111730,Z Juice,299.0,Action,4,4,0,0 .. 20000,0,0,Thulu Games,Thulu Games
3111010,,0.0,,0,0,0,0 .. 20000,0,0,,
3111030,Express Car Wash Simulator,0.0,,0,0,0,0 .. 20000,0,0,,
3111130,Student Council Wars,0.0,,0,0,0,0 .. 20000,0,0,,
3111150,Shugend: Call of the Spirits,0.0,,0,0,0,0 .. 20000,0,0,,
3111040,Scary Bingo,0.0,"Casual, Free To Play",6,4,2,0 .. 20000,0,0,Z4 Nightfall,Z4 Nightfall
3111140,Cards of Heart,0.0,,0,0,0,0 .. 20000,0,0,,
3111070,Seeker of the Ruins,0.0,,0,0,0,0 .. 20000,0,0,,
3111020,Between Life & Darkness,299.0,"Adventure, Casual, Indie",4,4,0,20000 .. 50000,0,0,Marek Lamos,Filip Bujdak
3111080,Secret Agent Wizard Boy and the International Crime Syndicate,0.0,,0,0,0,0 .. 20000,0,0,,
3111050,Secrets of Suburbia,0.0,,0,0,0,0 .. 20000,0,0,,
3111240,Agent Horny - Season 1,1499.0,"Action, Adventure, Casual, Indie, Racing, Simulation",0,0,0,0 .. 20000,0,0,Mr.CreepGames,Mr.CreepGames
3111230,A Light Jog,199.0,"Casual, Indie",0,0,0,0 .. 20000,0,0,Parker Owen,Parker Owen
3111380,Taromancy,0.0,,0,0,0,0 .. 20000,0,0,,
3111310,FOOTAGE BODYCAM,699.0,"Action, Casual, Indie",0,0,0,50000 .. 100000,0,0,kc6067,kc6067
3110390,Bad 2 Bad: Apocalypse - 7 Character Pack,999.0,"Action, Indie, RPG",0,0,0,0 .. 20000,0,0,DAWINSTONE,DAWINSTONE
3110420,Fruit Run: Challenge,199.0,"Action, Adventure, Casual, Indie, Racing, RPG",4,4,0,0 .. 20000,0,0,Nightfish Game,Nightfish Game
3110500,The Best Duck Clicker,299.0,"Casual, Indie, Simulation",20,19,1,0 .. 20000,0,0,EVIL CORP GAMES,EVIL CORP GAMES
3110490,Pixel Restorer,0.0,,0,0,0,0 .. 20000,0,0,,
3111290,Nothing But the Silent Deep,0.0,,0,0,0,0 .. 20000,0,0,,
3111280,Fantasy Grounds - Pathfinder RPG - Campaign Setting: Concordance of Rivals,2499.0,"Indie, RPG, Strategy",0,0,0,0 .. 20000,0,0,"SmiteWorks USA, LLC",
3111330,Colony - Arena Online,199.0,"Action, Adventure, Indie",1,0,1,50000 .. 100000,0,0,Samet MUMCU,Mumcu Games
3110520,101 Cats Hidden in Amsterdam,99.0,"Casual, Indie",0,0,0,0 .. 20000,0,0,NaipSoft,NaipSoft
3110530,PAYDAY 3:  Chapter 3 - Houston Breakout,1199.0,"Action, Adventure, RPG",0,0,0,0 .. 20000,0,0,Starbreeze Studios,Deep Silver
3110430,Galaxy CocoA,699.0,"Action, Early Access",3,3,0,0 .. 20000,0,0,BuriGame,BuriGame
3110540,Blade Trick,0.0,,0,0,0,0 .. 20000,0,0,,
3110600,Fenced In,0.0,,0,0,0,0 .. 20000,0,0,,
3110650,Vigor - Prepper's Small Fortune,999.0,"Action, Adventure",0,0,0,0 .. 20000,0,0,Bohemia Interactive,Bohemia Interactive
3110700,Space War Economy Idle,0.0,,0,0,0,0 .. 20000,0,0,,
3110670,Vigor - Apocalypse Warlord,4999.0,"Action, Adventure",0,0,0,0 .. 20000,0,0,Bohemia Interactive,Bohemia Interactive
3110690,O.W.L Projekt,199.0,"Adventure, Casual, Indie, Strategy",20,16,4,0 .. 20000,0,0,Sagitta Studios,Sagitta Studios
3110680,Vigor - Dirty Rich Tycoon,9999.0,"Action, Adventure",0,0,0,0 .. 20000,0,0,Bohemia Interactive,Bohemia Interactive
3110740,The Spreader,0.0,,0,0,0,0 .. 20000,0,0,,
3110640,Vigor - Junker's Pocket Change,499.0,"Action, Adventure",0,0,0,0 .. 20000,0,0,Bohemia Interactive,Bohemia Interactive
3110660,Vigor - Opulent Leader,1999.0,"Action, Adventure",0,0,0,0 .. 20000,0,0,Bohemia Interactive,Bohemia Interactive
3110820,CRISIS Command,499.0,"Action, Adventure",23,21,2,0 .. 20000,0,0,Saint Pixels Entertainment,Saint Pixels Entertainment
3110800,Tailless Frank,0.0,,0,0,0,0 .. 20000,0,0,,
3110760,Alabaster Dawn,0.0,,0,0,0,0 .. 20000,0,0,,
3110610,Deeplands,0.0,,0,0,0,0 .. 20000,0,0,,
3110840,At Daggers Drawn,1599.0,"Action, Adventure, Indie, RPG, Sports",0,0,0,0 .. 20000,0,0,Swan Cannon,Swan Cannon
3110880,Brink of War,0.0,,0,0,0,0 .. 20000,0,0,,
3109970,Vigor - Last King of DayZ,2999.0,"Action, Adventure",0,0,0,0 .. 20000,0,0,Bohemia Interactive,Bohemia Interactive
3109960,~Proud Tradition VS Crazy Imitation~,0.0,,0,0,0,0 .. 20000,0,0,,
3110120,Darok,99.0,Action,1,0,1,0 .. 20000,0,0,On963,On963
3110080,3011-,0.0,,0,0,0,0 .. 20000,0,0,,
3110750,100 hidden Cthulhu fish 2,105.0,"Casual, Indie",26,21,5,0 .. 20000,0,0,"Sons of Welder, FM Simple Games Studio","Sons of Welder, FM Simple Games Studio"
3109990,,399.0,"RPG, Strategy",4,2,2,0 .. 20000,0,0,衢州万境互娱网络科技有限公司,衢州万境互娱网络科技有限公司
3110150,Employee Rules of the Night Strings,199.0,"RPG, Simulation",5,5,0,0 .. 20000,0,0,lamb of game,lamb of game
3110010,FREE DUROV,239.0,"Adventure, Indie, Simulation",154,139,15,0 .. 20000,0,0,RASKUMAR TEAM,RASKUMAR TEAM
3110220,Haut,0.0,,0,0,0,0 .. 20000,0,0,,
3110200,Keep it UP,199.0,"Casual, Indie",7,7,0,0 .. 20000,0,0,MadQuokka,MadQuokka
3110130,Recycling Center Simulator: Prologue,0.0,,0,0,0,0 .. 20000,19,19,,
3110090,,0.0,,0,0,0,0 .. 20000,0,0,,
3109980,XX,0.0,,0,0,0,0 .. 20000,0,0,,
3110000,YanYueDao Kill,0.0,,0,0,0,0 .. 20000,0,0,,
3110240,Duck War,374.0,"Action, Casual, Indie",0,0,0,0 .. 20000,0,0,LGC Studio,LGC Studio
3110250,Calice,699.0,"Casual, Indie, Strategy",2,1,1,0 .. 20000,0,0,Nesiya,Nesiya
3109440,Breakout Epilepsia,0.0,,0,0,0,0 .. 20000,0,0,,
3110290,Digital Miners,0.0,,0,0,0,0 .. 20000,0,0,,
3110310,Mr.Robbo,599.0,"Action, Adventure, Casual, Indie",2,2,0,0 .. 20000,0,0,It8bit Club,It8bit Club
3109400,,0.0,,0,0,0,0 .. 20000,0,0,,
3109420,,0.0,,0,0,0,0 .. 20000,0,0,,
3109410,CatClick,0.0,,0,0,0,0 .. 20000,0,0,,
3109460,Sudden Soul,0.0,,0,0,0,0 .. 20000,0,0,,
3110260,Detective Penguin,0.0,,0,0,0,0 .. 20000,0,0,,
3110340,Level Zero: Extraction - Supporter Pack,899.0,"Action, Adventure, Indie, Massively Multiplayer, Simulation",0,0,0,0 .. 20000,0,0,Doghowl Games,tinyBuild
3110360,HITMAN 3 - The Drop Pack,499.0,"Action, Adventure",0,0,0,0 .. 20000,0,0,IO Interactive A/S,
3109490,Frontier Governor,0.0,,0,0,0,0 .. 20000,0,0,,
3109430,Datbyel's nebula,0.0,,0,0,0,0 .. 20000,0,0,,
3109480,Magic wand,2999.0,"Casual, RPG",3,2,1,0 .. 20000,0,0,dingding,dingding
3109540,One Night At The Shack,0.0,,0,0,0,0 .. 20000,0,0,,
3109510,,0.0,,0,0,0,0 .. 20000,0,0,,
3109580,,0.0,,0,0,0,0 .. 20000,0,0,,
3109640,Oh My Lord,699.0,"Indie, RPG, Simulation, Strategy, Early Access",4,4,0,0 .. 20000,0,0,One Man Down,One Man Down
3109590,Cat Cafe Manager 2: Big City Bliss,0.0,,0,0,0,0 .. 20000,0,0,,
3110270,Hidden Cats In Fallen Leaves Town,99.0,"Casual, Indie",38,36,2,0 .. 20000,0,0,Peach Rain,"Peach Rain, cdhy interactive"
3109610,Sweet Hotel,0.0,,0,0,0,0 .. 20000,0,0,,
3109700,Lullaby Data,699.0,"Action, Adventure, Indie",5,5,0,0 .. 20000,0,0,Strange Box Tales,Strange Box Tales
3109680,Sisters Z Hypnosis - Episode Makoto -,3499.0,Adventure,0,0,0,0 .. 20000,0,0,POISON,PRODUCTION PENCIL
3109450,,99.0,"Casual, Indie",5,5,0,0 .. 20000,0,0,INFP,INFP
3109470,ImagineFuture,0.0,,0,0,0,0 .. 20000,0,0,,
3109500,Super beast activation,99.0,"Indie, Massively Multiplayer",1,1,0,20000 .. 50000,0,0,Peigesang,Peigesang
3109740,Tales of Argento: Spirit of the Goddess,0.0,,0,0,0,0 .. 20000,0,0,,
3109860,,0.0,,0,0,0,0 .. 20000,0,0,,
3109770,All You Need is Help: The Lively Friends Pack,799.0,"Casual, Indie",0,0,0,0 .. 20000,0,0,Q-Games Ltd.,Q-Games Ltd.
3108900,Dungeon Divers Prologue,0.0,,0,0,0,0 .. 20000,0,0,,
3109800,Illusion Box,0.0,,0,0,0,0 .. 20000,0,0,,
3109670,Stars Online,399.0,"Action, Adventure, Casual, Indie",0,0,0,0 .. 20000,0,0,Nicole Moon Bole,Nicole Moon Bole
3109810,Number Tower,299.0,"Casual, Indie",3,2,1,0 .. 20000,0,0,acl_dev,acl_dev
3109650,The Vampire's Bride: The Novel Game,0.0,,0,0,0,0 .. 20000,0,0,,
3109840,Magic Jewelry Craft,99.0,"Casual, Indie, Strategy",3,3,0,0 .. 20000,0,0,Elofun Entertainment,Elofun Entertainment
3108960,Through the Galaxy,699.0,"Action, Indie, RPG",0,0,0,0 .. 20000,0,0,Digital Datschi,Birnchen Interactive GmbH
3108990,,0.0,,0,0,0,0 .. 20000,0,0,,
3109000,I'm Not Crazy,699.0,"Action, Adventure, Indie, RPG",2,2,0,0 .. 20000,0,0,Luoti Games,Luoti Games
3109010,YOYO PUNK,0.0,,0,0,0,0 .. 20000,0,0,,
3109020,Research And Development 1 - Extra Research,899.0,Simulation,0,0,0,0 .. 20000,0,0,FullFrontalBeef,FullFrontalBeef
3109080,Party House,299.0,"Action, Adventure, Indie, Strategy",1,1,0,0 .. 20000,0,0,Milan Raijmakers,Novixx Systems
3109040,Refugees: Shelter,0.0,,0,0,0,0 .. 20000,0,0,,
3109170,PhoboPhobia,0.0,,0,0,0,0 .. 20000,0,0,,
3109150,Tower Maze Defense,399.0,Strategy,0,0,0,0 .. 20000,0,0,"Julian Salama, Nil Petsko",Gomo Sapiens
3109070,Despondent,0.0,,0,0,0,0 .. 20000,0,0,,
3109790,NejicomiSimulator TMA02 Dignity Destruction Pack,99.0,"Casual, Indie, Simulation",0,0,0,0 .. 20000,0,0,"やぶから堂, たまぷろじぇくと","やぶから堂, LewdLoco"
3109050,Waifu Quest 2,0.0,,0,0,0,0 .. 20000,0,0,,
3109030,CARTEL SIMULATOR,0.0,,0,0,0,0 .. 20000,0,0,,
3109240,Fallen Seeds II,0.0,,0,0,0,0 .. 20000,0,0,,
3109280,Super Loco World,0.0,,0,0,0,0 .. 20000,0,0,,
3109880,Rise of Deads,299.0,"Action, Adventure, Indie",2,0,2,0 .. 20000,0,0,M CHETIN,M CHETIN
3109160,This Company Of Mime,0.0,,0,0,0,0 .. 20000,0,0,,
3109270,Good Night Pan Pan,399.0,"Action, Adventure, Indie",16,15,1,0 .. 20000,0,0,SUZAKU Games,SUZAKU Games
3109230,Call Of The Deep,0.0,,0,0,0,0 .. 20000,0,0,,
3109290,College Dept - The Game,99.0,Casual,1,1,0,0 .. 20000,0,0,GamesNoSun,GamesNoSun
3109110,Uncolonization,0.0,,0,0,0,0 .. 20000,0,0,,
3109180,Roguebet,0.0,,0,0,0,0 .. 20000,0,0,,
3109370,Slot Waste,0.0,,0,0,0,0 .. 20000,0,0,,
3109310,Galaxy Clicker,399.0,Casual,0,0,0,0 .. 20000,0,0,Aspio Games,Aspio Games
3108490,Blackout: Director's Cut,0.0,,0,0,0,0 .. 20000,0,0,,
3108470,Gold Mine Dash,99.0,"Adventure, Casual, Indie, Strategy",0,0,0,0 .. 20000,0,0,Boogygames Studios,Boogygames Studios
3108570,ENTWINE,0.0,,0,0,0,0 .. 20000,0,0,,
3108580,Grand Piano Simulator,1299.0,"Indie, Simulation, Early Access",5,5,0,0 .. 20000,0,0,kroland,kroland
3108640,Sweet Casino,0.0,,0,0,0,0 .. 20000,0,0,,
3108610,SPASE DEFENSE,599.0,"Action, Indie",1,1,0,0 .. 20000,0,0,Leo Torrijos,Trashmonger
3109350,Dirty Daughters: Slice of Life,799.0,"Casual, Simulation",0,0,0,0 .. 20000,0,0,Hentai Room,Hentai Room
3108590,WuKong Break Sky,1199.0,"Adventure, Casual, Indie, RPG",0,0,0,0 .. 20000,0,0,青莲游戏(QinglianGame),青莲游戏(QinglianGame)
3108650,Extinction Force,0.0,,0,0,0,0 .. 20000,0,0,,
3108660,Sweet Cheerleaders,0.0,,0,0,0,0 .. 20000,0,0,,
3108670,StreetSync,0.0,,0,0,0,0 .. 20000,0,0,,
3108770,Meat,0.0,,0,0,0,0 .. 20000,0,0,,
3107890,SNOW BROS. SPECIAL: ANNIVERSARY EDITION,2999.0,"Action, Casual",49,45,4,0 .. 20000,0,0,CRT GAMES,"DAEWON MEDIA CO., LTD."
3108710,Lootbawx,0.0,,0,0,0,0 .. 20000,0,0,,
3108680,Ourkade,0.0,,0,0,0,0 .. 20000,0,0,,
3108760,Catastrophic Cat Command,0.0,,0,0,0,0 .. 20000,0,0,,
3108820,Dog vs Cat Othello,299.0,"Casual, Indie, Strategy",2,1,1,0 .. 20000,0,0,Shark Games,Shark Games
3108700,Off the Grid,0.0,,0,0,0,0 .. 20000,0,0,,
3108730,Project-,0.0,,0,0,0,0 .. 20000,0,0,,
3108720,Silent:Abandoned,499.0,"Indie, Simulation",17,12,5,0 .. 20000,0,0,WinterBloom Games,WinterBloom Games
3107940,Maniac Path 3,49.0,"Action, Adventure, Casual, Simulation, Sports, Strategy",15,13,2,0 .. 20000,0,0,Gamesfofgames,Gamesforgames
3107900,Liminalcore,559.0,"Adventure, Indie",299,262,37,0 .. 20000,0,0,"Shadow Owl Studios, Ashen Studios","Shadow Owl Studios, Ashen Studios"
3108790,,0.0,,0,0,0,0 .. 20000,0,0,,
3107960,Difficult times,79.0,"Casual, Simulation, Sports, Strategy",14,13,1,0 .. 20000,0,0,Gamesforgames,Gamesforgames
3107950,Dangerous line,79.0,"Adventure, Casual, Simulation, Strategy",10,10,0,0 .. 20000,0,0,Gamesforgames,Gamesforgames
3108190,Puzzle Depot,0.0,,0,0,0,0 .. 20000,0,0,,
3107970,Difficult times 2,79.0,"Casual, Simulation, Sports, Strategy",12,12,0,0 .. 20000,0,0,Gamesforgames,Gamesforgames
3108880,Insula Mystica,0.0,,0,0,0,0 .. 20000,0,0,,
3108150,Bounty Drag Racing - Outlaw Pack 6,1499.0,"Action, Massively Multiplayer, Racing, Simulation, Sports",0,0,0,0 .. 20000,0,0,KODgames,KODgames
3108110,Warehouse Job,299.0,Strategy,0,0,0,0 .. 20000,0,0,Nathan Smith,Clockwork Oblivion
3108040,Marcux: Medieval Alien Invasion,0.0,,0,0,0,0 .. 20000,0,0,,
3108000,white black yellow green 2,0.0,,0,0,0,0 .. 20000,0,0,,
3108060,My Dear Delirium,0.0,,0,0,0,0 .. 20000,0,0,,
3108120,~ Tales from Floating Abyss,0.0,,0,0,0,0 .. 20000,0,0,,
3108050,The Nine Rebirths,99.0,"Adventure, Casual, Indie, RPG",25,25,0,0 .. 20000,0,0,FetterSky Studio,FetterSky Studio
3108210,Cashew Clicker,0.0,,0,0,0,0 .. 20000,0,0,,
3108180,Sweet Night Club,0.0,,0,0,0,0 .. 20000,0,0,,
3107990,Convoluted Incident: Pinch me,80.0,"Action, Adventure, Indie, RPG, Strategy",12,10,2,50000 .. 100000,0,0,Gamesforfarm,Gamesforfarm
3108160,Bounty Drag Racing - Truck Pack 1,1499.0,"Action, Massively Multiplayer, Racing, Simulation, Sports",0,0,0,0 .. 20000,0,0,KODgames,KODgames
3108240,The First Settlement VR,0.0,,0,0,0,0 .. 20000,0,0,,
3108170,Supermrket: 80s (Incluye Juego Completo + Expansin),99.0,"Casual, Indie, Simulation, Strategy",0,0,0,0 .. 20000,0,0,Rocker41,Paso-a-Paso Games
3108130,Bigfoot Life,0.0,,0,0,0,0 .. 20000,0,0,,
3108230,Nice To Yeet You,0.0,,0,0,0,0 .. 20000,0,0,,
3108140,Cat & Capy,0.0,,0,0,0,0 .. 20000,0,0,,
3107980,Just Skill Shooter: Catacombs,0.0,,0,0,0,0 .. 20000,0,0,,
3108260,Ancient the Dimensions,1499.0,"Action, Adventure, Indie, RPG, Early Access",5,0,5,0 .. 20000,0,0,HEADSTONE STUDIO,HEADSTONE STUDIO
3107620,Card Rogue,499.0,"Casual, Indie, RPG, Strategy",34,26,8,20000 .. 50000,0,0,Game Tsukuru Kun,Game Tsukuru Kun
3107590,,299.0,"Action, Casual, Indie, Strategy",51,50,1,0 .. 20000,0,0,おまど,おまど
3108360,Sovereign Elect - Commission Pass,499.0,"Casual, Massively Multiplayer, Simulation, Free to Play",0,0,0,0 .. 20000,0,0,iBlackpen,
3108380,Walking Steel,199.0,"Action, Indie, Simulation, Early Access",0,0,0,0 .. 20000,0,0,Phantom Zero,Bright Way
3107520,The S.H.O.W.,399.0,"Action, Casual, Indie, Strategy",0,0,0,0 .. 20000,0,0,SGS,SGS
3107630,,0.0,,0,0,0,0 .. 20000,0,0,,
3108340,PepOS - Our Operating System,0.0,,0,0,0,0 .. 20000,0,0,,
3107550,Go!~~,0.0,,0,0,0,0 .. 20000,0,0,,
3107680,Don't drop the cake: Prologue,0.0,,0,0,0,0 .. 20000,0,0,,
3107710,Marine Battles,0.0,,0,0,0,0 .. 20000,0,0,,
3107440,Gorble,0.0,,0,0,0,0 .. 20000,0,0,,
3107690,General Purpose Trucker,0.0,,0,0,0,0 .. 20000,0,0,,
3107820,Underground Turtle Races,99.0,"Casual, Indie, Racing, Simulation",11,10,1,0 .. 20000,0,0,Dual Cluster Studios,Dual Cluster Studios
3107700,Noroi E: Darkness,0.0,,0,0,0,0 .. 20000,0,0,,
3107850,,899.0,"Action, Indie",2,2,0,0 .. 20000,0,0,PJ.Unreally,夕輝ひかり
3107800,LIZARDS MUST DIE 2,0.0,,0,0,0,0 .. 20000,0,0,,
3107790,ReBullet,99.0,"Action, Adventure, Casual, Racing",8,8,0,0 .. 20000,0,0,KAI's CAT,KAI's CAT
3107860,Sweet Hide and Seek,0.0,,0,0,0,0 .. 20000,0,0,,
3107770,Geo-Political Simulator 5,5999.0,"Simulation, Strategy",326,146,180,0 .. 20000,0,0,Eversim,Eversim
3107450,Fruit Pool Explosive,0.0,,0,0,0,0 .. 20000,0,0,,
3107730,Ether,499.0,"Action, Adventure",16,16,0,0 .. 20000,0,0,Mad Sailors Games,Mad Sailors Games
3107870,Highland Keep,0.0,,0,0,0,0 .. 20000,0,0,,
3107530,Danchi Days,0.0,,0,0,0,0 .. 20000,0,0,,
3107840,ABAB,99.0,"Casual, Indie",1,1,0,0 .. 20000,0,0,SASANUKI GAME WORLD,SASANUKI GAME WORLD
3107880,Gnomes and Knights,499.0,"Action, Adventure, Indie, RPG, Simulation",306,253,53,20000 .. 50000,0,0,Terletski Games,Terletski Games
3107040,Wordfright,0.0,,0,0,0,0 .. 20000,0,0,,
3106930,Strike Force - Joint Ops,0.0,,0,0,0,0 .. 20000,0,0,,
3106940,Futariuum's Gate - Gatekeeper Edition,499.0,"Adventure, Casual, Indie, RPG, Simulation, Strategy",0,0,0,0 .. 20000,0,0,Gloomy Washer,Gloomy Washer & Cock-N-Tiel Studios
3106960,Futariuum's Gate - Art Pack,449.0,"Adventure, Casual, Indie, RPG, Simulation, Strategy",0,0,0,0 .. 20000,0,0,Gloomy Washer,Gloomy Washer & Cock-N-Tiel Studios
3107740,Lore of the Frog,1299.0,"Adventure, Casual, Indie",14,14,0,0 .. 20000,0,0,"Bacho, GuardHouse",GuardHouse
3107090,Outbreak: Shades of Horror Chromatic Split,2499.0,"Action, Adventure, Indie, RPG",14,10,4,20000 .. 50000,0,0,Dead Drop Studios LLC,Dead Drop Studios LLC
3107150,Spirits of the Unloved,0.0,,0,0,0,0 .. 20000,0,0,,
3106950,Futariuum's Gate - Utility Pack,269.0,"Adventure, Casual, Indie, RPG, Simulation, Strategy",0,0,0,0 .. 20000,0,0,Gloomy Washer,Gloomy Washer & Cock-N-Tiel Studios
3106990,Romancing Jan,0.0,,0,0,0,0 .. 20000,0,0,,
3107130,Grit Porn Video Tapes,0.0,,0,0,0,0 .. 20000,0,0,,
3107810,Stranded With Darkness,0.0,,0,0,0,0 .. 20000,0,0,,
3107210,SolFall,0.0,,0,0,0,0 .. 20000,0,0,,
3107220,Troy: The Red Winged Hero,599.0,"RPG, Strategy",0,0,0,0 .. 20000,0,0,"RedWH, Nona-Bit",RedWH
3107310,Baking Bad,0.0,,0,0,0,0 .. 20000,0,0,,
3107250,Szikra,0.0,,0,0,0,0 .. 20000,0,0,,
3107230,Pantheon: Rise of the Fallen,3999.0,"Adventure, Indie, Massively Multiplayer, RPG, Early Access",2908,2418,490,0 .. 20000,384,514,Visionary Realms,Visionary Realms
3106530,Command & Conquer: Tiberium Alliances,0.0,,0,0,0,0 .. 20000,0,0,,
3106490,Katagiri-san is very cold,399.0,Adventure,42,38,4,0 .. 20000,0,0,プラスカゼット,Hanabi Games
3107350,PockeDate! - Pocket Dating Simulator,0.0,,0,0,0,0 .. 20000,0,0,,
3107320,Gladiator Of Valor,1999.0,"Action, Adventure, Indie, RPG",0,0,0,0 .. 20000,0,0,Derrick Dandin,Dandin
3107360,Grooveyard,0.0,,0,0,0,0 .. 20000,0,0,,
3106540,CARDS GUNS ZOMBIES,0.0,,0,0,0,0 .. 20000,0,0,,
3106510,Floor 9,399.0,"Action, Adventure, Indie, Simulation",102,86,16,0 .. 20000,0,0,Room Games,Room Games
3107330,Nodebuster,299.0,"Casual, Indie, Simulation, Strategy",9586,9384,202,200000 .. 500000,285,289,Goblobin,Goblobin
3106560,Uncle Unco,0.0,,0,0,0,0 .. 20000,0,0,,
3106590,Exterminant,299.0,"Action, Casual, Indie",3,2,1,0 .. 20000,0,0,ChildRude Studios,ChildRude Studios
3106600,Unto Deepest Depths,0.0,,0,0,0,0 .. 20000,0,0,,
3106620,Please Smile,499.0,"Action, Casual, Indie",0,0,0,0 .. 20000,0,0,Red Jellyfish,Red Jellyfish
3106650,T.D.Z. 4 Heart of Pripyat,0.0,,0,0,0,0 .. 20000,0,0,,
3106670,Saturday Super Day,0.0,,0,0,0,0 .. 20000,0,0,,
3106730,Oh The Humanity!,0.0,,0,0,0,0 .. 20000,0,0,,
3106660,Until Oblivion,0.0,,0,0,0,0 .. 20000,0,0,,
3106830,Research And Development 1,999.0,Simulation,0,0,0,0 .. 20000,0,0,FullFrontalBeef,FullFrontalBeef
3106870,Crater Song,0.0,,0,0,0,0 .. 20000,0,0,,
3106710,,0.0,,0,0,0,0 .. 20000,0,0,,
3106750,GLADIATE!,0.0,,0,0,0,0 .. 20000,0,0,,
3106880,Into The Matrix,675.0,"Action, Adventure, Indie, Simulation, Early Access",3,3,0,0 .. 20000,0,0,theeib,theeib
3106720,theHunter: Call of the Wild - Scopes and Crosshairs Pack,499.0,"Adventure, Simulation, Sports",0,0,0,0 .. 20000,0,0,Expansive Worlds,
